count,date,time,team,timestamp,seconds_after_start,success,person,treatment
28,2024-11-08,10:53:12.824,js,2024-11-08 10:53:12.824,1392.824,False,j,0.0
27,2024-11-08,10:53:13.055,js,2024-11-08 10:53:13.055,1393.055,True,j,0.0
28,2024-11-08,10:53:13.400,js,2024-11-08 10:53:13.400,1393.4,True,j,0.0
29,2024-11-08,10:53:17.847,js,2024-11-08 10:53:17.847,1397.847,False,j,0.0
30,2024-11-08,10:53:18.008,js,2024-11-08 10:53:18.008,1398.008,False,j,0.0
31,2024-11-08,10:53:40.357,js,2024-11-08 10:53:40.357,1420.357,False,j,0.0
32,2024-11-08,10:53:48.237,js,2024-11-08 10:53:48.237,1428.237,False,j,0.0
33,2024-11-08,10:53:48.384,js,2024-11-08 10:53:48.384,1428.384,False,j,0.0
34,2024-11-08,10:53:55.357,js,2024-11-08 10:53:55.357,1435.357,False,j,0.0
35,2024-11-08,10:54:03.883,js,2024-11-08 10:54:03.883,1443.883,False,j,0.0
29,2024-11-08,10:54:04.108,js,2024-11-08 10:54:04.108,1444.108,True,j,0.0
36,2024-11-08,10:54:11.887,js,2024-11-08 10:54:11.887,1451.887,False,j,0.0
37,2024-11-08,10:54:12.051,js,2024-11-08 10:54:12.051,1452.051,False,j,0.0
30,2024-11-08,10:54:29.112,js,2024-11-08 10:54:29.112,1469.112,True,j,0.0
38,2024-11-08,10:54:37.955,js,2024-11-08 10:54:37.955,1477.955,False,j,0.0
39,2024-11-08,10:54:50.020,js,2024-11-08 10:54:50.020,1490.02,False,j,0.0
40,2024-11-08,10:55:27.347,js,2024-11-08 10:55:27.347,1527.347,False,j,0.0
31,2024-11-08,10:55:27.622,js,2024-11-08 10:55:27.622,1527.622,True,j,0.0
41,2024-11-08,10:55:32.365,js,2024-11-08 10:55:32.365,1532.365,False,j,0.0
42,2024-11-08,10:55:52.827,js,2024-11-08 10:55:52.827,1552.827,False,j,0.0
43,2024-11-08,10:56:02.378,js,2024-11-08 10:56:02.378,1562.378,False,j,0.0
44,2024-11-08,10:56:09.725,js,2024-11-08 10:56:09.725,1569.725,False,j,0.0
45,2024-11-08,10:56:11.320,js,2024-11-08 10:56:11.320,1571.32,False,j,0.0
46,2024-11-08,10:56:30.648,js,2024-11-08 10:56:30.648,1590.648,False,j,0.0
32,2024-11-08,10:56:30.840,js,2024-11-08 10:56:30.840,1590.84,True,j,0.0
47,2024-11-08,10:56:34.348,js,2024-11-08 10:56:34.348,1594.348,False,j,0.0
48,2024-11-08,10:56:34.540,js,2024-11-08 10:56:34.540,1594.54,False,j,0.0
49,2024-11-08,10:56:44.014,js,2024-11-08 10:56:44.014,1604.014,False,j,0.0
50,2024-11-08,10:56:58.409,js,2024-11-08 10:56:58.409,1618.409,False,j,0.0
51,2024-11-08,10:56:58.558,js,2024-11-08 10:56:58.558,1618.558,False,j,0.0
52,2024-11-08,10:57:07.168,js,2024-11-08 10:57:07.168,1627.168,False,j,0.0
53,2024-11-08,10:57:07.376,js,2024-11-08 10:57:07.376,1627.376,False,j,0.0
33,2024-11-08,10:57:07.601,js,2024-11-08 10:57:07.601,1627.601,True,j,0.0
54,2024-11-08,10:57:09.330,js,2024-11-08 10:57:09.330,1629.33,False,j,0.0
55,2024-11-08,10:57:14.655,js,2024-11-08 10:57:14.655,1634.655,False,j,0.0
56,2024-11-08,10:57:24.413,js,2024-11-08 10:57:24.413,1644.413,False,j,0.0
57,2024-11-08,10:57:33.007,js,2024-11-08 10:57:33.007,1653.007,False,j,0.0
58,2024-11-08,10:57:38.819,js,2024-11-08 10:57:38.819,1658.819,False,j,0.0
59,2024-11-08,10:57:39.016,js,2024-11-08 10:57:39.016,1659.016,False,j,0.0
60,2024-11-08,10:57:43.644,js,2024-11-08 10:57:43.644,1663.644,False,j,0.0
61,2024-11-08,10:57:44.410,js,2024-11-08 10:57:44.410,1664.41,False,j,0.0
62,2024-11-08,10:57:54.246,js,2024-11-08 10:57:54.246,1674.246,False,j,0.0
34,2024-11-08,10:57:54.470,js,2024-11-08 10:57:54.470,1674.47,True,j,0.0
63,2024-11-08,10:58:12.347,js,2024-11-08 10:58:12.347,1692.347,False,j,0.0
64,2024-11-08,10:58:40.161,js,2024-11-08 10:58:40.161,1720.161,False,j,0.0
65,2024-11-08,10:58:40.322,js,2024-11-08 10:58:40.322,1720.322,False,j,0.0
66,2024-11-08,10:58:40.455,js,2024-11-08 10:58:40.455,1720.455,False,j,0.0
67,2024-11-08,10:58:47.117,js,2024-11-08 10:58:47.117,1727.117,False,j,0.0
68,2024-11-08,10:58:47.283,js,2024-11-08 10:58:47.283,1727.283,False,j,0.0
69,2024-11-08,10:58:47.447,js,2024-11-08 10:58:47.447,1727.447,False,j,0.0
70,2024-11-08,10:58:47.646,js,2024-11-08 10:58:47.646,1727.646,False,j,0.0
71,2024-11-08,10:58:47.821,js,2024-11-08 10:58:47.821,1727.821,False,j,0.0
72,2024-11-08,10:59:27.035,js,2024-11-08 10:59:27.035,1767.035,False,j,0.0
73,2024-11-08,10:59:27.645,js,2024-11-08 10:59:27.645,1767.645,False,j,0.0
35,2024-11-08,10:59:28.077,js,2024-11-08 10:59:28.077,1768.077,True,j,0.0
74,2024-11-08,10:59:41.035,js,2024-11-08 10:59:41.035,1781.035,False,j,0.0
36,2024-11-08,10:59:47.862,js,2024-11-08 10:59:47.862,1787.862,True,j,0.0
37,2024-11-08,10:59:52.454,js,2024-11-08 10:59:52.454,1792.454,True,j,0.0
75,2024-11-08,10:59:54.096,js,2024-11-08 10:59:54.096,1794.096,False,j,0.0
38,2024-11-08,11:02:39.400,js,2024-11-08 11:02:39.400,1959.4,True,j,1.0
76,2024-11-08,11:02:58.668,js,2024-11-08 11:02:58.668,1978.668,False,j,1.0
77,2024-11-08,11:03:01.150,js,2024-11-08 11:03:01.150,1981.15,False,j,1.0
78,2024-11-08,11:03:08.583,js,2024-11-08 11:03:08.583,1988.583,False,j,1.0
79,2024-11-08,11:03:10.792,js,2024-11-08 11:03:10.792,1990.792,False,j,1.0
80,2024-11-08,11:03:15.419,js,2024-11-08 11:03:15.419,1995.419,False,j,1.0
81,2024-11-08,11:03:25.583,js,2024-11-08 11:03:25.583,2005.583,False,j,1.0
82,2024-11-08,11:03:26.376,js,2024-11-08 11:03:26.376,2006.376,False,j,1.0
83,2024-11-08,11:03:44.837,js,2024-11-08 11:03:44.837,2024.837,False,j,1.0
84,2024-11-08,11:03:44.982,js,2024-11-08 11:03:44.982,2024.982,False,j,1.0
39,2024-11-08,11:03:51.657,js,2024-11-08 11:03:51.657,2031.657,True,j,1.0
40,2024-11-08,11:04:03.533,js,2024-11-08 11:04:03.533,2043.533,True,j,1.0
85,2024-11-08,11:04:10.313,js,2024-11-08 11:04:10.313,2050.313,False,j,1.0
41,2024-11-08,11:04:29.075,js,2024-11-08 11:04:29.075,2069.075,True,j,1.0
86,2024-11-08,11:04:36.565,js,2024-11-08 11:04:36.565,2076.565,False,j,1.0
87,2024-11-08,11:04:44.627,js,2024-11-08 11:04:44.627,2084.627,False,j,1.0
88,2024-11-08,11:04:57.737,js,2024-11-08 11:04:57.737,2097.737,False,j,1.0
89,2024-11-08,11:04:58.016,js,2024-11-08 11:04:58.016,2098.016,False,j,1.0
90,2024-11-08,11:04:58.957,js,2024-11-08 11:04:58.957,2098.957,False,j,1.0
42,2024-11-08,11:05:06.652,js,2024-11-08 11:05:06.652,2106.652,True,j,1.0
43,2024-11-08,11:05:38.719,js,2024-11-08 11:05:38.719,2138.719,True,j,1.0
91,2024-11-08,11:05:47.294,js,2024-11-08 11:05:47.294,2147.294,False,j,1.0
92,2024-11-08,11:05:47.503,js,2024-11-08 11:05:47.503,2147.503,False,j,1.0
93,2024-11-08,11:05:47.711,js,2024-11-08 11:05:47.711,2147.711,False,j,1.0
44,2024-11-08,11:05:57.306,js,2024-11-08 11:05:57.306,2157.306,True,j,1.0
94,2024-11-08,11:06:07.840,js,2024-11-08 11:06:07.840,2167.84,False,j,1.0
95,2024-11-08,11:06:07.990,js,2024-11-08 11:06:07.990,2167.99,False,j,1.0
96,2024-11-08,11:06:08.138,js,2024-11-08 11:06:08.138,2168.138,False,j,1.0
45,2024-11-08,11:06:16.265,js,2024-11-08 11:06:16.265,2176.265,True,j,1.0
46,2024-11-08,11:06:16.783,js,2024-11-08 11:06:16.783,2176.783,True,j,1.0
97,2024-11-08,11:06:23.597,js,2024-11-08 11:06:23.597,2183.597,False,j,1.0
98,2024-11-08,11:06:32.715,js,2024-11-08 11:06:32.715,2192.715,False,j,1.0
99,2024-11-08,11:06:32.950,js,2024-11-08 11:06:32.950,2192.95,False,j,1.0
100,2024-11-08,11:06:44.631,js,2024-11-08 11:06:44.631,2204.631,False,j,1.0
47,2024-11-08,11:06:53.874,js,2024-11-08 11:06:53.874,2213.874,True,j,1.0
101,2024-11-08,11:07:02.167,js,2024-11-08 11:07:02.167,2222.167,False,j,1.0
48,2024-11-08,11:07:19.085,js,2024-11-08 11:07:19.085,2239.085,True,j,1.0
102,2024-11-08,11:07:28.611,js,2024-11-08 11:07:28.611,2248.611,False,j,1.0
103,2024-11-08,11:07:31.336,js,2024-11-08 11:07:31.336,2251.336,False,j,1.0
49,2024-11-08,11:07:35.277,js,2024-11-08 11:07:35.277,2255.277,True,j,1.0
104,2024-11-08,11:07:37.302,js,2024-11-08 11:07:37.302,2257.302,False,j,1.0
105,2024-11-08,11:07:43.712,js,2024-11-08 11:07:43.712,2263.712,False,j,1.0
50,2024-11-08,11:08:14.780,js,2024-11-08 11:08:14.780,2294.78,True,j,1.0
106,2024-11-08,11:08:20.071,js,2024-11-08 11:08:20.071,2300.071,False,j,1.0
51,2024-11-08,11:08:30.151,js,2024-11-08 11:08:30.151,2310.151,True,j,1.0
107,2024-11-08,11:08:46.169,js,2024-11-08 11:08:46.169,2326.169,False,j,1.0
108,2024-11-08,11:08:50.402,js,2024-11-08 11:08:50.402,2330.402,False,j,1.0
109,2024-11-08,11:09:02.638,js,2024-11-08 11:09:02.638,2342.638,False,j,1.0
110,2024-11-08,11:09:02.817,js,2024-11-08 11:09:02.817,2342.817,False,j,1.0
111,2024-11-08,11:09:06.360,js,2024-11-08 11:09:06.360,2346.36,False,j,1.0
112,2024-11-08,11:09:06.522,js,2024-11-08 11:09:06.522,2346.522,False,j,1.0
113,2024-11-08,11:09:12.364,js,2024-11-08 11:09:12.364,2352.364,False,j,1.0
52,2024-11-08,11:09:19.786,js,2024-11-08 11:09:19.786,2359.786,True,j,1.0
114,2024-11-08,11:09:35.728,js,2024-11-08 11:09:35.728,2375.728,False,j,1.0
115,2024-11-08,11:09:49.914,js,2024-11-08 11:09:49.914,2389.914,False,j,1.0
116,2024-11-08,11:09:57.830,js,2024-11-08 11:09:57.830,2397.83,False,j,1.0
117,2024-11-08,11:09:58.021,js,2024-11-08 11:09:58.021,2398.021,False,j,1.0
118,2024-11-08,11:09:58.216,js,2024-11-08 11:09:58.216,2398.216,False,j,1.0
119,2024-11-08,11:10:00.816,js,2024-11-08 11:10:00.816,2400.816,False,j,1.0
120,2024-11-08,11:11:20.548,js,2024-11-08 11:11:20.548,2480.548,False,j,0.0
53,2024-11-08,11:11:56.158,js,2024-11-08 11:11:56.158,2516.158,True,j,0.0
121,2024-11-08,11:12:03.101,js,2024-11-08 11:12:03.101,2523.101,False,j,0.0
122,2024-11-08,11:12:10.108,js,2024-11-08 11:12:10.108,2530.108,False,j,0.0
123,2024-11-08,11:12:20.836,js,2024-11-08 11:12:20.836,2540.836,False,j,0.0
124,2024-11-08,11:12:20.992,js,2024-11-08 11:12:20.992,2540.992,False,j,0.0
125,2024-11-08,11:12:52.372,js,2024-11-08 11:12:52.372,2572.372,False,j,0.0
126,2024-11-08,11:12:52.620,js,2024-11-08 11:12:52.620,2572.62,False,j,0.0
127,2024-11-08,11:13:01.980,js,2024-11-08 11:13:01.980,2581.98,False,j,0.0
128,2024-11-08,11:13:02.421,js,2024-11-08 11:13:02.421,2582.421,False,j,0.0
129,2024-11-08,11:13:02.779,js,2024-11-08 11:13:02.779,2582.779,False,j,0.0
130,2024-11-08,11:13:03.104,js,2024-11-08 11:13:03.104,2583.104,False,j,0.0
54,2024-11-08,11:13:59.488,js,2024-11-08 11:13:59.488,2639.488,True,j,0.0
1,2024-11-08,10:31:20.786,js,2024-11-08 10:31:20.786,80.786,True,s,0.0
1,2024-11-08,10:31:29.139,js,2024-11-08 10:31:29.139,89.139,False,s,0.0
2,2024-11-08,10:31:45.502,js,2024-11-08 10:31:45.502,105.502,True,s,0.0
2,2024-11-08,10:31:53.976,js,2024-11-08 10:31:53.976,113.976,False,s,0.0
3,2024-11-08,10:31:58.476,js,2024-11-08 10:31:58.476,118.476,False,s,0.0
3,2024-11-08,10:32:12.376,js,2024-11-08 10:32:12.376,132.376,True,s,0.0
4,2024-11-08,10:32:32.616,js,2024-11-08 10:32:32.616,152.616,False,s,0.0
5,2024-11-08,10:32:40.098,js,2024-11-08 10:32:40.098,160.098,False,s,0.0
4,2024-11-08,10:32:52.577,js,2024-11-08 10:32:52.577,172.577,True,s,0.0
5,2024-11-08,10:34:37.138,js,2024-11-08 10:34:37.138,277.138,True,s,0.0
6,2024-11-08,10:35:03.240,js,2024-11-08 10:35:03.240,303.24,False,s,0.0
6,2024-11-08,10:35:16.084,js,2024-11-08 10:35:16.084,316.084,True,s,0.0
7,2024-11-08,10:35:16.272,js,2024-11-08 10:35:16.272,316.272,True,s,0.0
8,2024-11-08,10:35:25.451,js,2024-11-08 10:35:25.451,325.451,True,s,0.0
7,2024-11-08,10:35:57.106,js,2024-11-08 10:35:57.106,357.106,False,s,0.0
9,2024-11-08,10:36:25.255,js,2024-11-08 10:36:25.255,385.255,True,s,0.0
8,2024-11-08,10:36:25.555,js,2024-11-08 10:36:25.555,385.555,False,s,0.0
9,2024-11-08,10:36:45.537,js,2024-11-08 10:36:45.537,405.537,False,s,0.0
10,2024-11-08,10:36:57.253,js,2024-11-08 10:36:57.253,417.253,False,s,0.0
11,2024-11-08,10:37:22.795,js,2024-11-08 10:37:22.795,442.795,False,s,0.0
12,2024-11-08,10:37:52.235,js,2024-11-08 10:37:52.235,472.235,False,s,0.0
13,2024-11-08,10:38:20.908,js,2024-11-08 10:38:20.908,500.908,False,s,0.0
10,2024-11-08,10:38:38.732,js,2024-11-08 10:38:38.732,518.732,True,s,0.0
11,2024-11-08,10:39:23.423,js,2024-11-08 10:39:23.423,563.423,True,s,0.0
14,2024-11-08,10:42:20.039,js,2024-11-08 10:42:20.039,740.039,False,s,1.0
12,2024-11-08,10:42:40.071,js,2024-11-08 10:42:40.071,760.071,True,s,1.0
15,2024-11-08,10:42:49.363,js,2024-11-08 10:42:49.363,769.363,False,s,1.0
16,2024-11-08,10:43:03.161,js,2024-11-08 10:43:03.161,783.161,False,s,1.0
13,2024-11-08,10:43:19.776,js,2024-11-08 10:43:19.776,799.776,True,s,1.0
14,2024-11-08,10:43:56.134,js,2024-11-08 10:43:56.134,836.134,True,s,1.0
15,2024-11-08,10:43:56.434,js,2024-11-08 10:43:56.434,836.434,True,s,1.0
17,2024-11-08,10:44:10.709,js,2024-11-08 10:44:10.709,850.709,False,s,1.0
18,2024-11-08,10:44:37.058,js,2024-11-08 10:44:37.058,877.058,False,s,1.0
16,2024-11-08,10:44:51.699,js,2024-11-08 10:44:51.699,891.699,True,s,1.0
19,2024-11-08,10:45:04.946,js,2024-11-08 10:45:04.946,904.946,False,s,1.0
20,2024-11-08,10:45:35.072,js,2024-11-08 10:45:35.072,935.072,False,s,1.0
21,2024-11-08,10:46:02.707,js,2024-11-08 10:46:02.707,962.707,False,s,1.0
17,2024-11-08,10:46:44.541,js,2024-11-08 10:46:44.541,1004.541,True,s,1.0
22,2024-11-08,10:46:52.242,js,2024-11-08 10:46:52.242,1012.242,False,s,1.0
18,2024-11-08,10:47:11.452,js,2024-11-08 10:47:11.452,1031.452,True,s,1.0
23,2024-11-08,10:47:16.305,js,2024-11-08 10:47:16.305,1036.305,False,s,1.0
24,2024-11-08,10:48:00.341,js,2024-11-08 10:48:00.341,1080.341,False,s,1.0
19,2024-11-08,10:48:16.229,js,2024-11-08 10:48:16.229,1096.229,True,s,1.0
25,2024-11-08,10:48:20.423,js,2024-11-08 10:48:20.423,1100.423,False,s,1.0
26,2024-11-08,10:48:20.716,js,2024-11-08 10:48:20.716,1100.716,False,s,1.0
27,2024-11-08,10:48:26.054,js,2024-11-08 10:48:26.054,1106.054,False,s,1.0
20,2024-11-08,10:48:47.104,js,2024-11-08 10:48:47.104,1127.104,True,s,1.0
28,2024-11-08,10:48:47.688,js,2024-11-08 10:48:47.688,1127.688,False,s,1.0
21,2024-11-08,10:49:02.280,js,2024-11-08 10:49:02.280,1142.28,True,s,1.0
29,2024-11-08,10:49:06.968,js,2024-11-08 10:49:06.968,1146.968,False,s,1.0
22,2024-11-08,10:49:29.320,js,2024-11-08 10:49:29.320,1169.32,True,s,1.0
23,2024-11-08,10:49:29.548,js,2024-11-08 10:49:29.548,1169.548,True,s,1.0
30,2024-11-08,10:49:45.761,js,2024-11-08 10:49:45.761,1185.761,False,s,1.0
24,2024-11-08,10:49:48.829,js,2024-11-08 10:49:48.829,1188.829,True,s,1.0
31,2024-11-08,10:52:30.577,js,2024-11-08 10:52:30.577,1350.577,False,s,0.0
32,2024-11-08,10:52:30.744,js,2024-11-08 10:52:30.744,1350.744,False,s,0.0
33,2024-11-08,10:52:30.927,js,2024-11-08 10:52:30.927,1350.927,False,s,0.0
34,2024-11-08,10:52:37.428,js,2024-11-08 10:52:37.428,1357.428,False,s,0.0
35,2024-11-08,10:52:38.112,js,2024-11-08 10:52:38.112,1358.112,False,s,0.0
25,2024-11-08,10:52:54.109,js,2024-11-08 10:52:54.109,1374.109,True,s,0.0
26,2024-11-08,10:53:15.587,js,2024-11-08 10:53:15.587,1395.587,True,s,0.0
36,2024-11-08,10:53:16.301,js,2024-11-08 10:53:16.301,1396.301,False,s,0.0
37,2024-11-08,10:53:28.758,js,2024-11-08 10:53:28.758,1408.758,False,s,0.0
38,2024-11-08,10:53:50.550,js,2024-11-08 10:53:50.550,1430.55,False,s,0.0
39,2024-11-08,10:53:54.765,js,2024-11-08 10:53:54.765,1434.765,False,s,0.0
40,2024-11-08,10:53:55.281,js,2024-11-08 10:53:55.281,1435.281,False,s,0.0
41,2024-11-08,10:53:55.875,js,2024-11-08 10:53:55.875,1435.875,False,s,0.0
27,2024-11-08,10:54:08.823,js,2024-11-08 10:54:08.823,1448.823,True,s,0.0
28,2024-11-08,10:54:18.239,js,2024-11-08 10:54:18.239,1458.239,True,s,0.0
42,2024-11-08,10:54:29.107,js,2024-11-08 10:54:29.107,1469.107,False,s,0.0
43,2024-11-08,10:54:29.335,js,2024-11-08 10:54:29.335,1469.335,False,s,0.0
44,2024-11-08,10:54:34.590,js,2024-11-08 10:54:34.590,1474.59,False,s,0.0
45,2024-11-08,10:54:40.348,js,2024-11-08 10:54:40.348,1480.348,False,s,0.0
29,2024-11-08,10:54:47.966,js,2024-11-08 10:54:47.966,1487.966,True,s,0.0
46,2024-11-08,10:55:09.597,js,2024-11-08 10:55:09.597,1509.597,False,s,0.0
30,2024-11-08,10:55:26.295,js,2024-11-08 10:55:26.295,1526.295,True,s,0.0
47,2024-11-08,10:55:26.554,js,2024-11-08 10:55:26.554,1526.554,False,s,0.0
31,2024-11-08,10:55:34.312,js,2024-11-08 10:55:34.312,1534.312,True,s,0.0
48,2024-11-08,10:55:34.680,js,2024-11-08 10:55:34.680,1534.68,False,s,0.0
49,2024-11-08,10:55:34.881,js,2024-11-08 10:55:34.881,1534.881,False,s,0.0
50,2024-11-08,10:55:39.976,js,2024-11-08 10:55:39.976,1539.976,False,s,0.0
51,2024-11-08,10:55:40.230,js,2024-11-08 10:55:40.230,1540.23,False,s,0.0
52,2024-11-08,10:55:48.245,js,2024-11-08 10:55:48.245,1548.245,False,s,0.0
32,2024-11-08,10:56:00.443,js,2024-11-08 10:56:00.443,1560.443,True,s,0.0
53,2024-11-08,10:56:08.985,js,2024-11-08 10:56:08.985,1568.985,False,s,0.0
54,2024-11-08,10:56:19.067,js,2024-11-08 10:56:19.067,1579.067,False,s,0.0
55,2024-11-08,10:56:19.243,js,2024-11-08 10:56:19.243,1579.243,False,s,0.0
56,2024-11-08,10:56:19.793,js,2024-11-08 10:56:19.793,1579.793,False,s,0.0
57,2024-11-08,10:56:24.716,js,2024-11-08 10:56:24.716,1584.716,False,s,0.0
58,2024-11-08,10:56:32.959,js,2024-11-08 10:56:32.959,1592.959,False,s,0.0
59,2024-11-08,10:56:33.275,js,2024-11-08 10:56:33.275,1593.275,False,s,0.0
60,2024-11-08,10:57:25.537,js,2024-11-08 10:57:25.537,1645.537,False,s,0.0
61,2024-11-08,10:57:25.703,js,2024-11-08 10:57:25.703,1645.703,False,s,0.0
62,2024-11-08,10:57:25.848,js,2024-11-08 10:57:25.848,1645.848,False,s,0.0
63,2024-11-08,10:57:27.276,js,2024-11-08 10:57:27.276,1647.276,False,s,0.0
33,2024-11-08,10:57:27.463,js,2024-11-08 10:57:27.463,1647.463,True,s,0.0
34,2024-11-08,10:58:05.241,js,2024-11-08 10:58:05.241,1685.241,True,s,0.0
35,2024-11-08,10:58:32.153,js,2024-11-08 10:58:32.153,1712.153,True,s,0.0
64,2024-11-08,10:58:32.462,js,2024-11-08 10:58:32.462,1712.462,False,s,0.0
65,2024-11-08,10:58:32.609,js,2024-11-08 10:58:32.609,1712.609,False,s,0.0
66,2024-11-08,10:58:32.710,js,2024-11-08 10:58:32.710,1712.71,False,s,0.0
67,2024-11-08,10:58:35.589,js,2024-11-08 10:58:35.589,1715.589,False,s,0.0
68,2024-11-08,10:58:39.436,js,2024-11-08 10:58:39.436,1719.436,False,s,0.0
69,2024-11-08,10:58:42.589,js,2024-11-08 10:58:42.589,1722.589,False,s,0.0
70,2024-11-08,10:58:49.002,js,2024-11-08 10:58:49.002,1729.002,False,s,0.0
71,2024-11-08,10:58:49.140,js,2024-11-08 10:58:49.140,1729.14,False,s,0.0
72,2024-11-08,10:58:49.296,js,2024-11-08 10:58:49.296,1729.296,False,s,0.0
73,2024-11-08,10:58:52.604,js,2024-11-08 10:58:52.604,1732.604,False,s,0.0
74,2024-11-08,10:58:52.873,js,2024-11-08 10:58:52.873,1732.873,False,s,0.0
75,2024-11-08,10:59:13.993,js,2024-11-08 10:59:13.993,1753.993,False,s,0.0
36,2024-11-08,10:59:25.718,js,2024-11-08 10:59:25.718,1765.718,True,s,0.0
76,2024-11-08,10:59:27.502,js,2024-11-08 10:59:27.502,1767.502,False,s,0.0
77,2024-11-08,10:59:27.776,js,2024-11-08 10:59:27.776,1767.776,False,s,0.0
78,2024-11-08,10:59:34.318,js,2024-11-08 10:59:34.318,1774.318,False,s,0.0
79,2024-11-08,10:59:34.571,js,2024-11-08 10:59:34.571,1774.571,False,s,0.0
80,2024-11-08,10:59:34.854,js,2024-11-08 10:59:34.854,1774.854,False,s,0.0
81,2024-11-08,10:59:35.082,js,2024-11-08 10:59:35.082,1775.082,False,s,0.0
82,2024-11-08,10:59:39.853,js,2024-11-08 10:59:39.853,1779.853,False,s,0.0
37,2024-11-08,10:59:53.386,js,2024-11-08 10:59:53.386,1793.386,True,s,0.0
83,2024-11-08,10:59:53.617,js,2024-11-08 10:59:53.617,1793.617,False,s,0.0
84,2024-11-08,10:59:53.815,js,2024-11-08 10:59:53.815,1793.815,False,s,0.0
85,2024-11-08,10:59:59.606,js,2024-11-08 10:59:59.606,1799.606,False,s,0.0
86,2024-11-08,10:59:59.834,js,2024-11-08 10:59:59.834,1799.834,False,s,0.0
87,2024-11-08,11:00:02.101,js,2024-11-08 11:00:02.101,1802.101,False,s,0.0
88,2024-11-08,11:02:34.960,js,2024-11-08 11:02:34.960,1954.96,False,s,1.0
89,2024-11-08,11:02:35.223,js,2024-11-08 11:02:35.223,1955.223,False,s,1.0
38,2024-11-08,11:02:40.450,js,2024-11-08 11:02:40.450,1960.45,True,s,1.0
90,2024-11-08,11:02:46.656,js,2024-11-08 11:02:46.656,1966.656,False,s,1.0
91,2024-11-08,11:02:46.842,js,2024-11-08 11:02:46.842,1966.842,False,s,1.0
92,2024-11-08,11:02:51.631,js,2024-11-08 11:02:51.631,1971.631,False,s,1.0
93,2024-11-08,11:02:51.808,js,2024-11-08 11:02:51.808,1971.808,False,s,1.0
94,2024-11-08,11:02:58.259,js,2024-11-08 11:02:58.259,1978.259,False,s,1.0
95,2024-11-08,11:02:58.644,js,2024-11-08 11:02:58.644,1978.644,False,s,1.0
96,2024-11-08,11:02:59.427,js,2024-11-08 11:02:59.427,1979.427,False,s,1.0
97,2024-11-08,11:03:05.491,js,2024-11-08 11:03:05.491,1985.491,False,s,1.0
39,2024-11-08,11:03:14.403,js,2024-11-08 11:03:14.403,1994.403,True,s,1.0
40,2024-11-08,11:03:22.839,js,2024-11-08 11:03:22.839,2002.839,True,s,1.0
98,2024-11-08,11:03:24.006,js,2024-11-08 11:03:24.006,2004.006,False,s,1.0
99,2024-11-08,11:03:25.381,js,2024-11-08 11:03:25.381,2005.381,False,s,1.0
100,2024-11-08,11:03:30.006,js,2024-11-08 11:03:30.006,2010.006,False,s,1.0
101,2024-11-08,11:03:43.122,js,2024-11-08 11:03:43.122,2023.122,False,s,1.0
102,2024-11-08,11:03:43.572,js,2024-11-08 11:03:43.572,2023.572,False,s,1.0
103,2024-11-08,11:03:44.930,js,2024-11-08 11:03:44.930,2024.93,False,s,1.0
104,2024-11-08,11:03:52.991,js,2024-11-08 11:03:52.991,2032.991,False,s,1.0
105,2024-11-08,11:03:53.292,js,2024-11-08 11:03:53.292,2033.292,False,s,1.0
106,2024-11-08,11:03:53.659,js,2024-11-08 11:03:53.659,2033.659,False,s,1.0
107,2024-11-08,11:03:58.113,js,2024-11-08 11:03:58.113,2038.113,False,s,1.0
108,2024-11-08,11:04:00.657,js,2024-11-08 11:04:00.657,2040.657,False,s,1.0
109,2024-11-08,11:04:00.931,js,2024-11-08 11:04:00.931,2040.931,False,s,1.0
110,2024-11-08,11:04:04.940,js,2024-11-08 11:04:04.940,2044.94,False,s,1.0
111,2024-11-08,11:04:08.757,js,2024-11-08 11:04:08.757,2048.757,False,s,1.0
112,2024-11-08,11:04:13.591,js,2024-11-08 11:04:13.591,2053.591,False,s,1.0
113,2024-11-08,11:04:13.838,js,2024-11-08 11:04:13.838,2053.838,False,s,1.0
114,2024-11-08,11:04:14.138,js,2024-11-08 11:04:14.138,2054.138,False,s,1.0
115,2024-11-08,11:04:22.887,js,2024-11-08 11:04:22.887,2062.887,False,s,1.0
116,2024-11-08,11:04:32.836,js,2024-11-08 11:04:32.836,2072.836,False,s,1.0
117,2024-11-08,11:04:33.694,js,2024-11-08 11:04:33.694,2073.694,False,s,1.0
118,2024-11-08,11:04:37.792,js,2024-11-08 11:04:37.792,2077.792,False,s,1.0
119,2024-11-08,11:04:44.403,js,2024-11-08 11:04:44.403,2084.403,False,s,1.0
41,2024-11-08,11:04:53.052,js,2024-11-08 11:04:53.052,2093.052,True,s,1.0
120,2024-11-08,11:04:58.477,js,2024-11-08 11:04:58.477,2098.477,False,s,1.0
121,2024-11-08,11:04:59.511,js,2024-11-08 11:04:59.511,2099.511,False,s,1.0
122,2024-11-08,11:05:04.003,js,2024-11-08 11:05:04.003,2104.003,False,s,1.0
42,2024-11-08,11:05:11.510,js,2024-11-08 11:05:11.510,2111.51,True,s,1.0
123,2024-11-08,11:05:12.869,js,2024-11-08 11:05:12.869,2112.869,False,s,1.0
124,2024-11-08,11:05:13.195,js,2024-11-08 11:05:13.195,2113.195,False,s,1.0
125,2024-11-08,11:05:15.499,js,2024-11-08 11:05:15.499,2115.499,False,s,1.0
